transaction_id,product_id,gender,generation,promo_item_yn,product_group,line_item_amount,period,price_evalution
1274,79,F,Senior,"N",Food,3.75,Evening,Cheap
1276,37,M,Middle aged,"N",Beverages,6.0,Evening,Average
1277,50,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
1281,51,N,Middle aged,"N",Beverages,6.0,Evening,Average
1282,34,M,Young,"N",Beverages,2.45,Evening,Cheap
1282,75,M,Young,"N",Food,3.5,Evening,Cheap
1283,33,F,Middle aged,"N",Beverages,7.0,Evening,Average
1292,51,M,Middle aged,"N",Beverages,6.0,Evening,Average
1294,58,F,Middle aged,"N",Beverages,7.0,Evening,Average
1299,23,M,Senior,"N",Beverages,2.5,Evening,Cheap
1305,39,F,Young,"N",Beverages,4.25,Evening,Average
1305,76,F,Young,"N",Food,3.5,Evening,Cheap
1307,43,M,Young,"N",Beverages,6.0,Evening,Average
1309,36,M,Middle aged,"N",Beverages,7.5,Evening,Average
1313,49,M,Senior,"N",Beverages,6.0,Evening,Average
1313,77,M,Senior,"N",Food,3.0,Evening,Cheap
1316,60,N,Senior,"N",Beverages,3.75,Evening,Cheap
1321,24,M,Senior,"N",Beverages,6.0,Evening,Average
1326,61,M,Middle aged,"N",Beverages,9.5,Evening,Expensive
1329,24,M,Young,"N",Beverages,6.0,Evening,Average
1336,32,F,Senior,"N",Beverages,3.0,Morning,Cheap
1356,51,F,Senior,"N",Beverages,6.0,Evening,Average
1360,37,N,Middle aged,"N",Beverages,6.0,Evening,Average
1363,23,N,Middle aged,"N",Beverages,5.0,Evening,Average
1370,74,N,Middle aged,"N",Food,3.5,Evening,Cheap
1374,40,F,Senior,"N",Beverages,7.5,Morning,Average
1377,47,N,Young,"N",Beverages,3.0,Evening,Cheap
1378,42,F,Young,"N",Beverages,2.5,Evening,Cheap
1382,49,M,Senior,"N",Beverages,3.0,Evening,Cheap
1394,32,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1398,47,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1398,79,F,Middle aged,"N",Food,3.75,Evening,Cheap
1408,54,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
1408,75,M,Middle aged,"N",Food,3.5,Evening,Cheap
1411,45,N,Middle aged,"N",Beverages,6.0,Evening,Average
1428,47,F,Senior,"N",Beverages,6.0,Evening,Average
1435,61,F,Young,"N",Beverages,4.75,Evening,Average
1438,39,F,Middle aged,"N",Beverages,8.5,Evening,Expensive
1440,36,M,Senior,"N",Beverages,3.75,Evening,Cheap
1443,41,M,Senior,"N",Beverages,8.5,Evening,Expensive
1446,38,M,Young,"N",Beverages,3.75,Evening,Cheap
1446,77,M,Young,"N",Food,3.0,Evening,Cheap
1448,49,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
1450,56,F,Senior,"N",Beverages,2.55,Evening,Cheap
1452,22,F,Senior,"N",Beverages,4.0,Evening,Cheap
1452,76,F,Senior,"N",Food,3.5,Evening,Cheap
1454,33,F,Middle aged,"N",Beverages,3.5,Evening,Cheap
1462,48,F,Young,"N",Beverages,5.0,Evening,Average
1469,31,M,Senior,"N",Beverages,2.2,Evening,Cheap
1470,29,N,Senior,"N",Beverages,5.0,Evening,Average
1470,71,N,Senior,"N",Food,3.75,Evening,Cheap
1476,29,F,Senior,"N",Beverages,5.0,Evening,Average
1477,49,F,Middle aged,"N",Beverages,6.0,Evening,Average
1481,60,M,Middle aged,"N",Beverages,3.75,Evening,Cheap
1485,47,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1487,52,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
1491,23,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
1492,49,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1499,24,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
1501,38,M,Middle aged,"N",Beverages,7.5,Evening,Average
1502,37,M,Middle aged,"N",Beverages,6.0,Evening,Average
1503,38,M,Middle aged,"N",Beverages,3.75,Evening,Cheap
1505,25,F,Senior,"N",Beverages,4.4,Evening,Average
1506,33,F,Young,"N",Beverages,7.0,Evening,Average
1510,40,M,Young,"N",Beverages,7.5,Evening,Average
1514,46,F,Young,"N",Beverages,5.0,Evening,Average
1514,73,F,Young,"N",Food,3.75,Evening,Cheap
1515,51,F,Young,"N",Beverages,6.0,Evening,Average
1518,38,F,Senior,"N",Beverages,3.75,Evening,Cheap
1518,72,F,Senior,"N",Food,3.25,Evening,Cheap
1525,25,M,Senior,"N",Beverages,4.4,Evening,Average
1533,40,N,Senior,"N",Beverages,7.5,Evening,Average
1536,61,F,Middle aged,"N",Beverages,9.5,Evening,Expensive
1540,42,M,Senior,"N",Beverages,5.0,Evening,Average
1545,34,M,Middle aged,"N",Beverages,4.9,Evening,Average
1546,31,F,Senior,"N",Beverages,4.4,Evening,Average
1553,34,F,Senior,"N",Beverages,2.45,Morning,Cheap
1554,22,F,Middle aged,"N",Beverages,2.0,Evening,Cheap
1556,22,F,Senior,"N",Beverages,2.0,Evening,Cheap
1558,38,M,Senior,"N",Beverages,7.5,Evening,Average
1560,60,F,Senior,"N",Beverages,3.75,Evening,Cheap
1564,37,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
1581,61,N,Senior,"N",Beverages,4.75,Evening,Average
1592,52,F,Senior,"N",Beverages,2.5,Evening,Cheap
1593,38,M,Middle aged,"N",Beverages,3.75,Evening,Cheap
1593,71,M,Middle aged,"N",Food,3.75,Evening,Cheap
1606,22,F,Young,"N",Beverages,4.0,Evening,Cheap
1607,28,M,Middle aged,"N",Beverages,4.0,Evening,Cheap
1618,25,M,Senior,"N",Beverages,4.4,Evening,Average
1618,76,M,Senior,"N",Food,3.5,Evening,Cheap
1623,22,F,Senior,"N",Beverages,4.0,Evening,Cheap
1623,75,F,Senior,"N",Food,3.5,Evening,Cheap
1636,33,N,Middle aged,"N",Beverages,3.5,Evening,Cheap
1649,32,N,Senior,"N",Beverages,3.0,Evening,Cheap
1651,43,M,Young,"N",Beverages,6.0,Evening,Average
1654,60,F,Young,"N",Beverages,7.5,Evening,Average
1655,40,F,Senior,"N",Beverages,3.75,Evening,Cheap
1659,27,F,Middle aged,"N",Beverages,3.5,Evening,Cheap
1663,58,M,Senior,"N",Beverages,7.0,Evening,Average
1663,79,M,Senior,"N",Food,3.75,Evening,Cheap
1668,38,F,Middle aged,"N",Beverages,7.5,Evening,Average
1669,51,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
1672,31,N,Senior,"N",Beverages,4.4,Evening,Average
1675,38,M,Middle aged,"N",Beverages,7.5,Evening,Average
1681,39,M,Middle aged,"N",Beverages,8.5,Evening,Expensive
1682,51,F,Middle aged,"N",Beverages,6.0,Evening,Average
1682,75,F,Middle aged,"N",Food,3.5,Evening,Cheap
1688,42,F,Middle aged,"N",Beverages,5.0,Evening,Average
1690,50,F,Young,"N",Beverages,5.0,Evening,Average
1693,52,M,Middle aged,"N",Beverages,2.5,Morning,Cheap
1704,39,M,Senior,"N",Beverages,8.5,Evening,Expensive
1714,33,M,Middle aged,"N",Beverages,3.5,Evening,Cheap
1720,31,M,Middle aged,"N",Beverages,4.4,Evening,Average
1723,45,F,Senior,"N",Beverages,6.0,Evening,Average
1728,37,M,Senior,"N",Beverages,3.0,Evening,Cheap
1731,23,M,Senior,"N",Beverages,5.0,Evening,Average
1740,42,F,Senior,"N",Beverages,5.0,Evening,Average
1741,49,M,Middle aged,"N",Beverages,6.0,Evening,Average
1743,43,M,Young,"N",Beverages,3.0,Morning,Cheap
1748,47,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1750,52,M,Middle aged,"N",Beverages,5.0,Evening,Average
1754,35,F,Senior,"N",Beverages,6.2,Evening,Average
1761,44,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
1765,26,M,Senior,"N",Beverages,3.0,Evening,Cheap
1769,38,M,Senior,"N",Beverages,7.5,Evening,Average
1780,57,F,Middle aged,"N",Beverages,6.2,Evening,Average
1784,32,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1784,77,F,Middle aged,"N",Food,3.0,Evening,Cheap
1795,22,F,Middle aged,"N",Beverages,4.0,Evening,Cheap
1797,24,M,Middle aged,"N",Beverages,3.0,Morning,Cheap
1800,45,F,Young,"N",Beverages,3.0,Evening,Cheap
1801,38,F,Senior,"N",Beverages,7.5,Evening,Average
1803,22,M,Senior,"N",Beverages,4.0,Evening,Cheap
1809,54,M,Young,"N",Beverages,5.0,Evening,Average
1821,31,M,Middle aged,"N",Beverages,2.2,Evening,Cheap
1821,75,M,Middle aged,"N",Food,3.5,Evening,Cheap
1826,30,M,Senior,"N",Beverages,6.0,Evening,Average
1826,71,M,Senior,"N",Food,3.75,Evening,Cheap
1831,41,M,Young,"N",Beverages,4.25,Morning,Average
1832,36,F,Senior,"N",Beverages,3.75,Evening,Cheap
1838,36,F,Young,"N",Beverages,7.5,Evening,Average
1841,52,N,Senior,"N",Beverages,5.0,Evening,Average
1842,39,M,Middle aged,"N",Beverages,4.25,Evening,Average
1843,37,F,Middle aged,"N",Beverages,6.0,Evening,Average
1851,60,M,Young,"N",Beverages,3.75,Morning,Cheap
1853,34,M,Middle aged,"N",Beverages,2.45,Morning,Cheap
1857,56,F,Senior,"N",Beverages,5.1,Evening,Average
1857,71,F,Senior,"N",Food,3.75,Evening,Cheap
1865,45,M,Senior,"N",Beverages,3.0,Evening,Cheap
1866,46,F,Senior,"N",Beverages,2.5,Evening,Cheap
1866,72,F,Senior,"N",Food,3.25,Evening,Cheap
1869,49,N,Senior,"N",Beverages,3.0,Evening,Cheap
1872,36,F,Middle aged,"N",Beverages,7.5,Evening,Average
1879,60,F,Senior,"N",Beverages,7.5,Evening,Average
1885,38,F,Young,"N",Beverages,3.75,Morning,Cheap
1889,31,F,Young,"N",Beverages,4.4,Evening,Average
1889,69,F,Young,"N",Food,3.25,Evening,Cheap
1912,26,F,Middle aged,"N",Beverages,6.0,Evening,Average
1913,51,F,Middle aged,"N",Beverages,6.0,Evening,Average
1915,49,F,Middle aged,"N",Beverages,6.0,Evening,Average
1917,59,F,Senior,"N",Beverages,4.5,Evening,Average
1929,50,M,Young,"N",Beverages,5.0,Evening,Average
1930,42,M,Senior,"N",Beverages,5.0,Evening,Average
1937,43,M,Young,"N",Beverages,6.0,Evening,Average
1939,60,F,Young,"N",Beverages,3.75,Evening,Cheap
1964,37,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1964,77,F,Middle aged,"N",Food,3.0,Evening,Cheap
1973,38,F,Middle aged,"N",Beverages,7.5,Evening,Average
1976,57,M,Senior,"N",Beverages,3.1,Evening,Cheap
1987,27,F,Senior,"N",Beverages,3.5,Evening,Cheap
1991,35,F,Young,"N",Beverages,6.2,Morning,Average
1995,54,M,Senior,"N",Beverages,5.0,Evening,Average
1995,73,M,Senior,"N",Food,3.75,Evening,Cheap
2010,60,F,Middle aged,"N",Beverages,7.5,Evening,Average
2010,75,F,Middle aged,"N",Food,3.5,Evening,Cheap
2014,57,F,Senior,"N",Beverages,3.1,Evening,Cheap
2014,77,F,Senior,"N",Food,3.0,Evening,Cheap
2017,29,F,Middle aged,"N",Beverages,5.0,Evening,Average
2019,41,M,Young,"N",Beverages,8.5,Evening,Expensive
2022,47,M,Young,"N",Beverages,3.0,Evening,Cheap
2022,79,M,Young,"N",Food,3.75,Evening,Cheap
2040,23,F,Middle aged,"N",Beverages,5.0,Evening,Average
2055,26,M,Middle aged,"N",Beverages,3.0,Morning,Cheap
2056,52,F,Senior,"N",Beverages,2.5,Evening,Cheap
2065,43,M,Young,"N",Beverages,3.0,Evening,Cheap
2073,43,F,Senior,"N",Beverages,6.0,Evening,Average
2073,72,F,Senior,"N",Food,3.25,Evening,Cheap
2075,75,N,Middle aged,"N",Food,3.5,Evening,Cheap
2078,31,M,Young,"N",Beverages,2.2,Morning,Cheap
2082,27,M,Young,"N",Beverages,7.0,Evening,Average
2084,44,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
2089,58,M,Middle aged,"N",Beverages,7.0,Evening,Average
2098,54,F,Middle aged,"N",Beverages,5.0,Evening,Average
2104,46,F,Middle aged,"N",Beverages,5.0,Evening,Average
2107,38,F,Senior,"N",Beverages,3.75,Evening,Cheap
2117,57,M,Young,"N",Beverages,6.2,Evening,Average
2117,73,M,Young,"N",Food,3.75,Evening,Cheap
2119,42,F,Senior,"N",Beverages,5.0,Evening,Average
2121,36,M,Middle aged,"N",Beverages,7.5,Evening,Average
2125,39,M,Senior,"N",Beverages,8.5,Evening,Expensive
2125,78,M,Senior,"N",Food,4.5,Evening,Average
2143,24,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
2150,45,F,Young,"N",Beverages,6.0,Evening,Average
2153,50,M,Young,"N",Beverages,2.5,Morning,Cheap
2156,57,F,Senior,"N",Beverages,3.1,Evening,Cheap
2158,32,F,Senior,"N",Beverages,6.0,Morning,Average
2158,74,F,Senior,"N",Food,3.5,Morning,Cheap
2164,47,F,Middle aged,"N",Beverages,6.0,Evening,Average
2166,34,N,Middle aged,"N",Beverages,2.45,Evening,Cheap
2167,31,F,Senior,"N",Beverages,4.4,Evening,Average
2169,54,N,Senior,"N",Beverages,5.0,Evening,Average
2171,41,M,Senior,"N",Beverages,4.25,Evening,Average
2180,41,F,Young,"N",Beverages,4.25,Evening,Average
2183,25,F,Young,"N",Beverages,2.2,Evening,Cheap
2191,32,F,Senior,"N",Beverages,3.0,Evening,Cheap
2200,49,F,Senior,"N",Beverages,3.0,Evening,Cheap
2200,77,F,Senior,"N",Food,3.0,Evening,Cheap
2204,27,F,Senior,"N",Beverages,7.0,Evening,Average
2213,60,M,Middle aged,"N",Beverages,3.75,Evening,Cheap
2214,48,F,Senior,"N",Beverages,2.5,Morning,Cheap
2215,55,M,Senior,"N",Beverages,4.0,Evening,Cheap
2222,60,M,Young,"N",Beverages,3.75,Evening,Cheap
2224,54,M,Senior,"N",Beverages,5.0,Evening,Average
2225,22,M,Middle aged,"N",Beverages,4.0,Evening,Cheap
2228,34,F,Young,"N",Beverages,4.9,Evening,Average
2236,37,F,Middle aged,"N",Beverages,6.0,Morning,Average
2236,74,F,Middle aged,"N",Food,3.5,Morning,Cheap
2240,27,F,Young,"N",Beverages,7.0,Evening,Average
2240,77,F,Young,"N",Food,3.0,Evening,Cheap
2241,55,F,Senior,"N",Beverages,4.0,Evening,Cheap
2242,52,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
2251,32,F,Senior,"N",Beverages,3.0,Evening,Cheap
2251,75,F,Senior,"N",Food,3.5,Evening,Cheap
2255,56,M,Middle aged,"N",Beverages,5.1,Evening,Average
2267,24,M,Young,"N",Beverages,3.0,Evening,Cheap
2268,29,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
2269,59,F,Young,"N",Beverages,4.5,Evening,Average
2276,54,F,Middle aged,"N",Beverages,5.0,Morning,Average
2287,35,F,Middle aged,"N",Beverages,3.1,Evening,Cheap
2297,58,M,Senior,"N",Beverages,7.0,Evening,Average
2299,39,F,Senior,"N",Beverages,4.25,Evening,Average
2300,59,F,Young,"N",Beverages,9.0,Evening,Expensive
2309,53,N,Senior,"N",Beverages,6.0,Evening,Average
2313,44,F,Young,"N",Beverages,5.0,Evening,Average
2316,29,M,Middle aged,"N",Beverages,5.0,Evening,Average
2317,60,F,Middle aged,"N",Beverages,7.5,Evening,Average
2319,25,F,Middle aged,"N",Beverages,4.4,Evening,Average
2320,26,F,Young,"N",Beverages,3.0,Evening,Cheap
2320,77,F,Young,"N",Food,3.0,Evening,Cheap
2326,46,M,Middle aged,"N",Beverages,5.0,Evening,Average
2329,44,F,Senior,"N",Beverages,5.0,Evening,Average
2330,25,M,Young,"N",Beverages,4.4,Evening,Average
2335,46,F,Senior,"N",Beverages,2.5,Evening,Cheap
2346,35,M,Young,"N",Beverages,6.2,Evening,Average
2350,42,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
2351,59,F,Senior,"N",Beverages,9.0,Evening,Expensive
2351,71,F,Senior,"N",Food,3.75,Evening,Cheap
2357,41,M,Senior,"N",Beverages,4.25,Evening,Average
2360,37,F,Middle aged,"N",Beverages,6.0,Evening,Average
2365,26,F,Senior,"N",Beverages,6.0,Evening,Average
2366,52,M,Senior,"N",Beverages,5.0,Morning,Average
2368,38,F,Middle aged,"N",Beverages,7.5,Evening,Average
2371,26,M,Middle aged,"N",Beverages,3.0,Morning,Cheap
2378,50,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
2379,37,F,Middle aged,"N",Beverages,6.0,Evening,Average
2384,51,N,Senior,"N",Beverages,6.0,Evening,Average
2386,49,F,Senior,"N",Beverages,6.0,Evening,Average
2393,44,F,Middle aged,"N",Beverages,5.0,Evening,Average
2393,76,F,Middle aged,"N",Food,3.5,Evening,Cheap
2399,56,N,Middle aged,"N",Beverages,2.55,Evening,Cheap
2399,69,N,Middle aged,"N",Food,3.25,Evening,Cheap
2403,32,F,Senior,"N",Beverages,6.0,Evening,Average
2404,36,F,Senior,"N",Beverages,7.5,Morning,Average
2408,26,F,Middle aged,"N",Beverages,6.0,Evening,Average
2411,33,F,Senior,"N",Beverages,7.0,Evening,Average
2412,71,M,Senior,"N",Food,3.75,Morning,Cheap
2413,58,M,Young,"N",Beverages,7.0,Evening,Average
2425,36,M,Middle aged,"N",Beverages,3.75,Evening,Cheap
2426,23,F,Young,"N",Beverages,5.0,Evening,Average
2428,39,F,Young,"N",Beverages,4.25,Evening,Average
2433,53,F,Young,"N",Beverages,3.0,Evening,Cheap
2442,58,N,Senior,"N",Beverages,7.0,Evening,Average
2450,50,F,Young,"N",Beverages,2.5,Evening,Cheap
2458,50,F,Senior,"N",Beverages,2.5,Evening,Cheap
2463,51,M,Young,"N",Beverages,6.0,Evening,Average
2466,30,F,Senior,"N",Beverages,6.0,Evening,Average
2472,31,F,Middle aged,"N",Beverages,2.2,Evening,Cheap
2483,40,M,Young,"N",Beverages,7.5,Evening,Average
2488,39,M,Senior,"N",Beverages,8.5,Evening,Expensive
2493,24,N,Senior,"N",Beverages,3.0,Evening,Cheap
2497,38,M,Senior,"N",Beverages,3.75,Evening,Cheap
2499,42,M,Young,"N",Beverages,2.5,Evening,Cheap
2500,35,N,Senior,"N",Beverages,6.2,Evening,Average
2502,32,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
2503,22,M,Middle aged,"N",Beverages,2.0,Evening,Cheap
2505,29,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
2507,40,F,Middle aged,"N",Beverages,3.75,Evening,Cheap
2509,46,F,Young,"N",Beverages,2.5,Evening,Cheap
2516,47,N,Senior,"N",Beverages,3.0,Evening,Cheap
2523,38,M,Senior,"N",Beverages,7.5,Evening,Average
2534,43,M,Senior,"N",Beverages,6.0,Evening,Average
2535,25,F,Middle aged,"N",Beverages,2.2,Evening,Cheap
2543,24,F,Young,"N",Beverages,3.0,Evening,Cheap
2544,50,N,Senior,"N",Beverages,2.5,Evening,Cheap
2544,70,N,Senior,"N",Food,3.25,Evening,Cheap
2546,27,F,Senior,"N",Beverages,3.5,Morning,Cheap
2552,46,F,Senior,"N",Beverages,2.5,Evening,Cheap
4,40,F,Middle aged,"N",Beverages,7.5,Evening,Average
6,48,M,Senior,"N",Beverages,2.5,Evening,Cheap
6,69,M,Senior,"N",Food,3.25,Evening,Cheap
16,56,F,Middle aged,"N",Beverages,5.1,Evening,Average
19,36,F,Senior,"N",Beverages,3.75,Morning,Cheap
23,56,N,Young,"N",Beverages,2.55,Morning,Cheap
27,36,N,Middle aged,"N",Beverages,7.5,Morning,Average
27,69,N,Middle aged,"N",Food,3.25,Morning,Cheap
42,27,F,Senior,"N",Beverages,7.0,Morning,Average
42,71,F,Senior,"N",Food,3.75,Morning,Cheap
44,49,N,Young,"N",Beverages,6.0,Morning,Average
44,75,N,Young,"N",Food,3.5,Morning,Cheap
47,26,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
47,76,N,Middle aged,"N",Food,3.5,Morning,Cheap
51,23,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
56,31,M,Middle aged,"N",Beverages,4.4,Evening,Average
61,48,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
67,26,N,Young,"N",Beverages,6.0,Morning,Average
70,28,F,Senior,"N",Beverages,4.0,Evening,Cheap
81,61,N,Young,"N",Beverages,4.75,Evening,Average
85,27,F,Middle aged,"N",Beverages,7.0,Morning,Average
95,59,N,Young,"N",Beverages,4.5,Evening,Average
96,49,M,Young,"N",Beverages,6.0,Evening,Average
103,37,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
120,34,F,Senior,"N",Beverages,2.45,Morning,Cheap
133,53,M,Senior,"N",Beverages,3.0,Evening,Cheap
133,69,M,Senior,"N",Food,3.25,Evening,Cheap
151,45,M,Young,"N",Beverages,3.0,Morning,Cheap
153,50,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
157,47,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
165,50,N,Middle aged,"N",Beverages,5.0,Evening,Average
165,72,N,Middle aged,"N",Food,3.25,Evening,Cheap
167,39,N,Young,"N",Beverages,4.25,Evening,Average
168,61,F,Middle aged,"N",Beverages,9.5,Evening,Expensive
168,73,F,Middle aged,"N",Food,3.75,Evening,Cheap
177,29,N,Young,"N",Beverages,2.5,Morning,Cheap
177,77,N,Young,"N",Food,3.0,Morning,Cheap
178,30,N,Young,"N",Beverages,6.0,Morning,Average
178,70,N,Young,"N",Food,3.25,Morning,Cheap
184,27,N,Middle aged,"N",Beverages,7.0,Evening,Average
194,47,M,Middle aged,"N",Beverages,6.0,Evening,Average
196,37,F,Middle aged,"N",Beverages,6.0,Morning,Average
207,47,F,Young,"N",Beverages,3.0,Morning,Cheap
210,54,N,Middle aged,"N",Beverages,5.0,Morning,Average
211,24,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
219,35,M,Senior,"N",Beverages,6.2,Evening,Average
245,61,F,Middle aged,"N",Beverages,9.5,Evening,Expensive
266,47,N,Young,"N",Beverages,3.0,Evening,Cheap
280,45,F,Middle aged,"N",Beverages,6.0,Evening,Average
289,36,N,Middle aged,"N",Beverages,7.5,Morning,Average
291,51,N,Young,"N",Beverages,3.0,Morning,Cheap
291,74,N,Young,"N",Food,3.5,Morning,Cheap
293,46,F,Middle aged,"N",Beverages,5.0,Evening,Average
298,49,N,Young,"N",Beverages,3.0,Morning,Cheap
303,39,N,Middle aged,"N",Beverages,4.25,Morning,Average
310,36,F,Middle aged,"N",Beverages,7.5,Morning,Average
311,29,F,Senior,"N",Beverages,2.5,Morning,Cheap
311,72,F,Senior,"N",Food,3.25,Morning,Cheap
313,41,F,Middle aged,"N",Beverages,4.25,Evening,Average
314,26,M,Senior,"N",Beverages,6.0,Evening,Average
314,70,M,Senior,"N",Food,3.25,Evening,Cheap
346,44,F,Young,"N",Beverages,2.5,Evening,Cheap
347,28,M,Young,"N",Beverages,2.0,Evening,Cheap
351,44,M,Middle aged,"N",Beverages,5.0,Evening,Average
357,36,M,Middle aged,"N",Beverages,3.75,Evening,Cheap
371,48,M,Middle aged,"N",Beverages,2.5,Morning,Cheap
374,39,F,Young,"N",Beverages,8.5,Evening,Expensive
380,50,M,Middle aged,"N",Beverages,5.0,Morning,Average
382,50,N,Young,"N",Beverages,5.0,Morning,Average
382,75,N,Young,"N",Food,3.5,Morning,Cheap
383,87,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
386,25,F,Senior,"N",Beverages,4.4,Evening,Average
389,53,N,Young,"N",Beverages,6.0,Morning,Average
391,29,F,Senior,"N",Beverages,2.5,Morning,Cheap
393,27,F,Middle aged,"N",Beverages,7.0,Morning,Average
395,60,F,Senior,"N",Beverages,3.75,Morning,Cheap
395,77,F,Senior,"N",Food,3.0,Morning,Cheap
414,41,N,Young,"N",Beverages,4.25,Evening,Average
416,51,F,Senior,"N",Beverages,6.0,Morning,Average
418,59,N,Young,"N",Beverages,4.5,Morning,Average
431,61,F,Middle aged,"N",Beverages,4.75,Evening,Average
433,45,F,Senior,"N",Beverages,6.0,Morning,Average
438,49,M,Senior,"N",Beverages,6.0,Morning,Average
438,71,M,Senior,"N",Food,3.75,Morning,Cheap
452,52,N,Young,"N",Beverages,2.5,Morning,Cheap
456,29,M,Senior,"N",Beverages,2.5,Evening,Cheap
461,55,M,Middle aged,"N",Beverages,4.0,Morning,Cheap
463,87,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
465,45,M,Middle aged,"N",Beverages,3.0,Morning,Cheap
465,70,M,Middle aged,"N",Food,3.25,Morning,Cheap
467,87,N,Young,"N",Beverages,6.0,Morning,Average
468,54,F,Senior,"N",Beverages,5.0,Morning,Average
469,24,N,Young,"N",Beverages,3.0,Evening,Cheap
477,31,N,Middle aged,"N",Beverages,4.4,Morning,Average
481,26,N,Middle aged,"N",Beverages,6.0,Evening,Average
481,72,N,Middle aged,"N",Food,3.25,Evening,Cheap
487,29,M,Middle aged,"N",Beverages,5.0,Evening,Average
